hs_code,descrip
6505002000,"SOMBREROS Y DEMÁS TOCADOS FIELTRO, FABRIC C/CASCOS O PLATOS SUBP 6501.00.00"
8703801000,"VEHICULO CON TRACCION EN LAS 4 RUEDAS, PROPULSADOS CON MOTOR ELECTRICO"
2933334000,INTERMEDIO A DE LA PETIDINA (DCI): (4-CIANO-1-METIL-4-FENIL-PIPERIDINA O 1-METIL-â¿¦)
2106906900,PREPARACIONES EDULCORANTES (EXCEPTO A BASE DE ESTEVIA)
2920230000,FOSFITO DE TRIMETILO
8414510000,"VENTILADORES C/MOTOR ELECTRICO, POTENCIA <=  125W DE MESA, PIE, PARED, TECHO, VENTANA"
4409221090,DEMAS MADERAS DE IPE PERFILADAS LONGITUDINALMENTE
302360000,"ATUNES DEL SUR, FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS, HUEVAS Y LECHAS"
302230000,"LENGUADOS FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS, HUEVAS Y LECHAS"
8432410000,ESPARCIDORES DE ESTIERCOL
3824870000,"PROD C/AC. PERFLUOROOCTANO SULFONICO,PERFLUOROOCTANO,SULFONAMIDAS O FLUORURO DE PERFL"
2923400000,PERFLUOROOCTANO SULFONATO DE DIDECILDIMETILAMONIO
3827590000,"MEZCLAS CON PERFLUOROCARBUROS (PFC), PERO SIN CFC O HCFC"
3827610000,"HIDROFLUOROCARBUROS (HFC), S/CFC O HCFC,C/1,1,1-TRIFLUOROETANO (HFC-143A) >= 15 %"
3827620000,"LAS DEMÁS, NO COMPRENDIDAS EN SUBPARTIDAS ANTERIORES, CON UN CONTENIDO DE PENTAFLUORO"
3827630000,"HIDROFLUOROCARBUROS (HFC), S/ CFC O HCFC, C/PENTAFLUOROETANO (HFC-125)>= 40 % EN MASA"
3827640000,"HIDROFLUOROCARBUROS (HFC) C/1,1,1,2-TETRAFLUOROETANO (HFC-134A)>=30%,SIN HFO"
3827650000,"HIDROFLUOROCARBUROS C/DIFLUOROMETANO (HFC-32)>=20%,PENTAFLUOROETANO (HFC-125)>=20%"
3827680000,"HIDROFLUOROCARBUROS (HFC), S/CFC O HCFC, C/SUST. DE LAS SUBPARTIDAS 2903.41 A 2903.48"
3827690000,"DEMÃS MEZCLAS DE HIDROFLUOROCARBUROS (HFC), PERO SIN CFC O HCFC"
3827900010,MEZCLAS Q` CONTENGAN HIDROCARB. ACICLICOS PERHALOGENADOS UNICAM. CON FLUOR Y CLORO
3827900020,LAS DEMAS MEZCLAS QUE CONTENGAN HIDROCARB. ACICLICOS PERHALOGENADOS
3827900090,"DEMAS MEZCLAS CON DERIVADOS HALOGENADOS METANO, ETANO O PROPANO"
3907210000,"METILFOSFONATO DE BIS(POLIOXIETILENO), EN FORMAS PRIMARIAS"
3907291000,"POLIETILENGLICOL, EN FORMAS PRIMARIAS"
3907292000,"POLIPROPILENGLICOL, EN FORMAS PRIMARIAS"
3907293000,"POLIETERES POLIOLES DERIVADOS DEL OXIDO DE PROPILENO, EN FORMAS PRIMARIAS"
3907299000,LOS DEMAS POLIETERES EN FORMAS PRIMARIAS
3911200000,"POLI(1,3-FENILEN METILFOSFONATO)"
3911900000,"POLISULFUROS, POLISULFONAS Y DEMAS PRODUCTOS PREVISTOS EN LA NOTA 3 DE ESTE CAPITULO"
4015120000,"GUANTES, MITONES Y MANOPLAS DE LOS TIPOS UTILIZADOS CON FINES MÉDICOS, QUIRÚRGICOS, O"
4015191000,"GUANTES, MITONES Y MANOPLAS PARA ANTIRRADIACIONES"
4015199000,"LOS DEMAS GUANTES DE CAUCHO VULCANIZADO, SIN ENDURECER"
4401320000,BRIQUETAS DE MADERA
4401390000,"ASERRÍN, DESPERDICIOS Y DESECHOS, DE MADERA, AGLOMERADOS EN LEÑA, BRIQUETA O SIMILAR"
4401410000,"ASERRÃN, SIN AGLOMERAR"
4401490000,"DESPERDICIOS Y DESECHOS, DE MADERA, SIN AGLOMERAR"
4402200000,"CARBÃ¿N VEGETAL DE CASCARAS O HUESOS (CAROZOS) DE FRUTOS), INC AGLOMERADO"
4402900000,"CARBON VEGETAL INC. AGLOMERADO; EXC.DE BAMBÃ¿, CÃSCARAS O HUESOS (CAROZOS) DE FRUTOS"
4403210000,"MADERA PINO EN BRUTO, INC. DESCORTEZADA, DESALBURADA O ESCUADRADA, SEC TRANSV >=15 CM"
4403220000,"LAS  DEMAS  EN BRUTO DE PINO (PINUS SPP) INC.  DESCORTEZADA, DESALBURADA O ESCUADRADA"
4403230000,"ABETO Y PICEA EN BRUTO, INC. DESCORTEZADA, DESALBURADA O ESCUADRADA, SEC TRANSV>=15CM"
4403240000,"LAS  DEMAS EN BRUTO  DE ABETO y PICEA INC.  DESCORTEZADA, DESALBURADA O ESCUADRADA"
304990000,DEMAS CARNE DE PESCADO (INC. PICADA) CONGELADA
4403970000,"MADERA DE ALAMO EN BRUTO, INCLUSO DESCORTEZADA, DESALBURADA O ESCUADRADA"
2925210000,CLORDIMEFORMO (ISO)
8703331000,"VEHICULOS C/TRACCION EN LAS 4 RUEDAS, (DIESEL)   CILINDRADA > 2500 CC"
4412330000,"DEMAS MADERAS CONTRACHAP. Q`TENGAN POR LO MENOS,UNA HOJA EXTERNA DISTINTA D`CONIFERAS"
6005380000,"DEMÁS TEJIDOS DE PUNTO POR URDIMBRE, DE FIBRAS SINTETICAS, C/HILADO DISTINTO COLOR"
302210000,"FLETANES (HALIBUT) FRESCO O REFRIGERADO, EXCEPTO HIGADO, HUEVAS Y LECHAS"
1211903000,OREGANO (ORIGANUM VULGARE)
8466300000,DIVISORES Y DEMAS DISPOSITIVOS ESPECIALES PARA MONTAR EN MAQUINAS HERRAMIENTA
1901109100,"PREPARACIONES PARA LA ALIMENTACION INFANTIL, A BASE DE HARINAS, SEMOLAS, ALMIDONES, F"
2924299000,DEMAS AMIDAS CÍCLICAS (INCLUIDOS CARBAMATOS) Y SUS DERIVADOS; SALES DE ESTOS PRODUCT
2812191000,TRICLORURO DE ARSÉNICO
3824999500,"ACIDO FOSFORICO,SIN AISLAR, INCLUSO EN CONCENTRACION CON CONT. <=54 % EN PESO DE P2O5"
8460230000,"DEMAS MAQ. DE RECTIFICAR SUPERFICIES CILINDRICAS, DE CONTROL NUMERICO"
4407291000,"MADERA ASERRADA DE IPE (CAÑAHUATE, EBANO VERDE, LAPACHO, POLVILLO,¿) (TABEBUIA SPP.)"
9620000099,"MONOPIÃ¿S, BÃDOPES, TRÃPODES Y SIMILARES, EXC. PARA CÃMARAS FOTOGRÃFICAS"
8703210010,"VEHICULOS  AUTOMOVILES GASOLINERO, CILINDRADA <= 1000 CC, ENSAMBLADOS"
3808919800,"INSECTICIDAS CON MIREX O ENDRINA, EXCEPTO PARA LA VENTA AL POR MENOR"
1211200090,"RAICES DE """"GINSENG"""", EXCEPTO CONGELADOS O REFRIGERADOS"
2932140000,SUCRALOSA
8703311000,"VEHICULOS C/TRACCION EN LAS 4 RUEDAS, (DIESEL O SEMIDIESEL) , CIL. <=1500 CC"
3003200000,MEDICAMENTOS QUE CONTENGAN OTROS ANTIBIOTICOS
8703409010,"AMBULANCIAS, CELULARES Y MORTUORIOS, ENC. GASOLINA Y MOTOR ELECT. (EX.C/FUENTE.EXT.)"
303890000,"LOS DEMAS PESCADOS CONGELADOS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
5506400000,"FIBRAS DE POLIPROPILENO, CARDADAS, PEINADAS O TRANSFORMADAS OTRO MODO, P´HILATURA"
6110113000,CÁRDIGAN DE LANA
1211909040,PIRETRO (PELITRE)
303120000,"DEMAS SALMONES PACIFICO, CONGELADOS, EXCEP. HIGADO, HUEVAS Y LECHAS"
2204229000,"VINOS EN RECIPIENTES CON CAPACIDAD >A 2 L, PERO <= 10 L"
2914690000,LAS DEMAS QUINONAS
3808921200,"FUNGICIDAS CON MANCOZEB, MANEB, PROPINEB O ZINEB, EN ENVASES PARA VENTA AL POR MENOR"
2939800000,"DEMAS ALCALOIDES, NATURALES O SINTESIS, SALES, ETERES, ESTERES Y DERIV,(EXC. VEGETAL)"
8460220000,"MAQUINAS DE RECTIFICAR SIN CENTRO, DE CONTROL NUMERICO"
8703239010,"COCHES, AMBULANCIAS,CELULARES Y MORTUORIOS (GASOLINERO) 1500 CC < CIL . <= 3000 CC"
304690000,"FILETE DE CARPAS, ANGUILAS, PERCAS DEL NILO Y PECES CABEZA DE SERPIENTE, CONGELADOS"
1008909100,LOS DEMAS CEREALES PARA LA SIEMBRA
2921194100,"2-CLORO N,N - DIMETILETILAMINA HIDROCLORURO (DMC)"
303670000,"ABADEJOS CONGELADOS, EXCEPTO HIGADOS, HUEVAS Y LECHAS"
2811120000,CIANURO DE HIDRÓGENO (ÁCIDO CIANHÍDRICO)
2935500000,LAS DEMÁS PERFLUOROOCTANO SULFONAMIDAS
3002121100,ANTISUEROS ANTIOFIDICO
304590000,"CARNE (INCLUSO PICADA) DE LOS DEMAS PESCADOS, FRESCOS O REFRIGERADOS"
2923300000,PERFLUOROOCTANO SULFONATO DE TETRAETILAMONIO
303330000,"LENGUADOS CONGELADOS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
8456400000,MAQUINAS HERRAMIENTA QUE OPEREN MEDIANTE CHORRO DE PLASMA
307120000,OSTRAS CONGELADAS
3907619000,POLITEREFTALATO DE ETILENO CON UN IND. VISC >= A 78 ML/G SIN DE DIOXIDO DE TITANIO
1211500000,EFEDRA
2932190000,"LOS DEMAS COMPUESTOS CUYA ESTRUC. TENGA UN CICLO FURANO (INCL HIDROG), SIN CONDENSAR"
8459490000,"LAS DEMAS MAQUINAS ESCARIADORAS, EXC. DE CONTROL NUMÃ¿RICO"
8703329010,"COCHES AMBULANCIAS, CELULARES Y MORTUORIOS (DIESEL),  1500 CC < CIL <= 2500 CC"
2933999090,LOS DEMAS COMPUESTOS HETEROCICLICOS CON HETEROATOMO(S) DE NITROGENO EXCLUSIVAMENTE
2920300000,ENDOSULFÁN (ISO)
302450000,"JURELES, FRESCAS O REFRIGERADAS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
302340000,"PATUDOS (ATUNES OJO GRANDE), FRESCOS O REFRIGERADOS, EXCEPTO HIGADO, HUEVA Y LECHA"
1005909000,LOS DEMAS MAICES
4403250000,"DEMAS CONIFERAS EN BRUTO, INC DESCORTEZADA,DESALBURADA O ESCUADRADA, SEC TRANSV>=15CM"
4403260000,"DEMAS CONIFERAS EN BRUTO, INC DESCORTEZADA,DESALBURADA O ESCUADRADA,"
4403420000,MADERA EN BRUTO TECA
4403499000,MADERA EN BRUTO DE LAS DEMAS MADERAS TROPICALES
4403930000,"MADERA EN BRUTO DE HAYA (FAGUS SPP.), CON MENOR DIMENSION TRANSVERSAL >= 15 CM"
4403940000,"LAS DEMAS MADERAS EN BRUTO DE HAYA (FAGUS SPP.),"
4403950000,"MADERA ABEDUL EN BRUTO, INC DESCORTEZADA, DESALBURADA O ESCUADRADA, SEC TRANSV>=15 C"
4403960000,"LAS DEMAS DE ABEDUL EN BRUTO, INC DESCORTEZADA, DESALBURADA O ESCUADRADA"
4407111000,TABLILLAS DE PINO PARA FABRICACION DE LAPICES DE ESPESOR SUP. A 6 MM.
4407119000,"DEMAS MADERA DE PINO ASERRADA O DESBASTADA LONGITUDINALMENTE, DE ESPESOR >6MM."
4407120000,"MADERA DE ABETO Y PICEA ASERRADA O DESBASTADA LONGITUDINALMENTE, DE ESPESOR >6MM."
4407130000,"MADERA DE PPA, PICEA, PINO Y ABETO  ASERRADA O DESBASTADA LONGITUDINALMENTE ESP 6MM."
4407140000,"MADERA HEM-FIR, HEMLOCK OCCIDENTAL Y ABETO ASERRADA O DESBASTADA LONGITUDINALMENTE."
4407191000,TABLILLAS DE DEMAS MADERAS PARA FABRICACION DE LAPICES DE ESPESOR SUP. A 6 MM.
4407199000,"DEMAS MADERA ASERRADA O DESBASTADA LONGITUDINALMENTE DE CONIFERAS, DE ESPESOR >6MM."
4407230000,"MADERA  ASERRADA TECA, ESPESOR > 6 MM"
4407299000,"MADERAS ASERRADAS DE LAS DEMAS MADERAS TROPICALES, ESPESOR > 6 MM"
4412410000,"MADERA CHAPADA (""LVL"") QUE TENGA POR LO MENOS UNA HOJA DE LAS MADERAS TROPICALES"
4412420000,"LAS DEMAS MADERA CHAPADA (""LVL"") CON UNA HOJA DISTINTA DE CONÃFERAS"
4412490000,"LAS DEMÃS MADERAS CHAPADAS (""LVL"") CON LAS DOS HOJAS EXTERNAS DE CONÃFERAS"
4412510000,TABLEROS  QUE TENGA POR LO MENOS UNA HOJA DE LAS MADERAS TROPICALES
4412520000,DEMAS TABLEROS POR LO MENOS CON UNA HOJA EXTERNA DISTINTA DE LAS CONÃFERAS
4412590000,DEMAS TABLEROS CON LAS DOS HOJAS EXTERNAS DE CONÃFERAS
4412910000,MADERA CHAPADA QUE TENGA POR LO MENOS UNA HOJA DE LAS MADERAS TROPICALES
4412920000,DEMAS MADERA CHAPADA CON POR LO MENOS UNA HOJA EXTERNA DISTINTA DE LAS CONÃFERAS
4412990000,DEMAS MADERA CHAPADA CON DOS HOJAS EXTERNA DE  CONÃFERAS
4414100000,"MARCOS DE MADERA TROPICAL PARA CUADROS, FOTOGRAFIAS, ESPEJOS U OBJETOS SIMILARES"
4414900000,"MARCOS DE MADERA (EXC.TROPICAL) PARA CUADRO, FOTOGRAFIA, ESPEJO U OBJETOS SIMILARES"
4418110000,"VENTANAS, PUERTAS VIDRIERA, Y SUS MARCOS Y CONTRAMARCOS, DE MADERA TROPICAL"
4418190000,"VENTANAS, PUERTAS VIDRIERA, Y SUS MARCOS Y CONTRAMARCOS, DE MADERA (EXC. TROPICAL)"
4418210000,"PUERTAS Y SUS MARCOS, CONTRAMARCOS Y UMBRALES, DE MADERA TROPICAL"
4418290000,"PUERTAS Y SUS MARCOS, CONTRAMARCOS Y UMBRALES, DE MADERA (EXC. MADERA TROPICAL)"
4418300000,"POSTES Y VIGAS, DE MADERA DISTINTOS (4418.81 Y 4418.89)"
8703339090,"DEMAS VEHIC.AUTOMOVILES (DIESEL) ,  CILINDRADA > 2500 CC"
2812120000,OXICLORURO DE FÓSFORO
3003600000,DEMAS MEDICAMENTOS CONTRA LA MALARIA SEGÚN NOTA 2 DE SUBPARTIDA DE ESTE CAPITULO
8465921000,"MAQUINAS DE CONTROL NUMERICO P`CEPILLAR,FRESAR O MOLDURAR MADERA,CORCHO,CAUCHO DURO"
5502100000,CABLES DE FILAMENTOS DE ACETATO DE CELULOSA
2903811000,"LINDANO (ISO, DCI) ISÓMERO GAMMA"
3002122900,DEMAS FRACCIONES DE LA SANGRE HUMANA
2930700000,SULFURO DE BIS(2-HIDROXIETILO) (TIODIGLICOL (DCI))
305690000,DEMAS PESCADOS  SALADOS  SIN SECAR  NI AHUMAR / EN SALMUERA
710809000,"LAS DEMAS HORTALIZAS AUNQUE ESTEN COCIDAS EN AGUA O VAPOR, CONGELADAS"
4401120000,LEÑA DE MADERAS DISTINTAS A CONIFERAS
302490000,"CABALLAS DE INDIA, PAMPANOS, BONITOS, AGUJA, OTROS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
1502101090,"SEBOS DESNATURALIZADOS BOVINOS, OVINOS O CAPRINOS, EXC. EN RAMA O  DE LA PART. 15.03"
303250000,"CARPAS, CONGELADAS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
302990000,"DEMAS PESCADOS FRESC/REFRIG., EXCEPTO LOS FILETES Y CARNES PESCADO DE PART. 03.04"
2812199000,LOS DEMAS CLORUROS Y OXICLORUROS
306951000,"CAMARONES DE RIO DEL GENERO MACROBRACHIUM, SECOS, SALADOS O EN SALMUERA"
4409229020,MADERA TROPICALES MOLDURADAS DISTINTA DE LA DE CONIFERAS
7222191000,"DEMAS BARRA LAMINADA O EXTRUDIDA EN CALIENTE,ACERO INOX.,C/LADO MAYOR DIMENSION<=65MM"
3003430000,MEDICAMENTOS QUE CONTENGAN NOREFEDRINA O SUS SALES
8424490000,"DEMAS PULVERIZADORES PARA AGRICULTURA U HORTICULTURA, EXCEPTO PORTÃTILES"
3808911500,"INSECTICIDAS CON MIREX O ENDRINA, PRESENTADOS EN ENVASES AL POR MENOR"
307190000,"OSTRAS SECAS, SALADAS O EN SALMUERA; AHUMADOS, INCLUSO PELADOS O COCIDOS"
304560000,"CARNE (INCLUSO PICADA) DE CAZONES Y DEMAS ESCUALOS, FRESCOS O REFRIGERADOS"
6907220000,"PLACAS Y BALDOSAS, P´PAVIMENTACIÓN O REVESTIMIENTO, 0,5%"
302310000,"ALBACORAS O ATUN BLANCO, FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS, HUEVAS Y LECHA"
302430000,"SARDINAS, SARDINELAS Y ESPADINES, FRESCO O REFRIG, EXCEPTO HIGADO, HUEVAS Y LECHA"
302420000,"ANCHOAS, FRESCOS O REFRIGERADOS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
302560000,"BACALADILLAS, FRESCAS O REFRIGERADAS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
3705000010,PLACAS Y PELICULAS FOTOGRAFICAS IMPRESIONADAS Y REVELADAS P` LA REPRODUCCION OFFSET
511912000,"DESPERDICIOS DE PESCADO, IMPROPIOS PARA LA ALIMENTACION HUMANA"
8703229020,"VEHIC. AUTOMOVILES ENSAMBLADOS  GASOLINEROS, 1000 CC < CILINDRADA <= 1500 CC"
4805932000,"PAPEL/CARTON, MULTICAPAS (EX 4805.12, 4805.19, 4805.24 O 4805.25), DE PESO >= 225/GM2"
2931909000,LOS DEMAS COMPUESTOS ORGANO-INORGANICOS
305540000,"ARENQUES, ANCHOAS,SARDINAS,SARDINELAS,ESPADINES, SECOS INC. SALADOS SIN AHUMAR"
6005390000,"DEMÁS TEJIDOS DE PUNTO POR URDIMBRE, DE FIBRAS SINTETICAS, ESTAMPADOS"
6307909000,LOS DEMAS ARTICULOS CONFECCIONADOS
307880000,"COBOS SECOS, SALADOS O EN SALMUERA; AHUMADOS"
2904910000,TRICLORONITROMETANO (CLOROPICRINA)
8702101000,"VEHIC. AUTOMOV. P` EL TRANSPORTE, 10<=PERSONAS<=16, INCL. EL CONDUCTOR, DIESEL"
2914620000,COENZIMA Q10 (UBIDECARENONA (DCI))
3006910000,DISPOSITIVOS IDENTIFICABLES PARA USO EN ESTOMAS
2812110000,DICLORURO DE CARBONILO (FOSGENO)
8702909010,"VEHIC. AUTOMOV. P` EL TRANSPORTE , PERSONAS >16, INCL. EL CONDUCTOR, GASOLINERO"
4408391000,"HOJAS P`CHAPADO O CONTRACHAP.  IPE (CAÑAHUATE, EBANO VERDE, LAPACHO, POLVILLO,¿)"
8512201000,"FAROS DE CARRETERA (EXCEPTO FAROS ""SELLADOS"" DE LA SUBPARTIDA Nº 8539.10.00)"
2922195000,SALES DE LA TRIETANOLAMINA
2922160000,PERFLUOROOCTANO SULFONATO DE DIETANOLAMONIO
8703900090,LOS DEMAS VEHICULOS CON OTROS MOTORES
3824999915,"MEZCLAS CONSTITUIDAS ESENCIALMENTE DE N,N-DIALQUIL  (METIL, ETIL, N-PROPIL O ISOPROPI"
305640000,"TILAPIA, BAGRE, ANGUILA, PERCAS, PEZ CAB SERP, SALADO S/SECAR NI AHUMAR /EN SALMUERA"
2903999000,LOS DEMÁS DERIVADOS HALOGENADOS DE LOS HIDROCARBUROS AROMÁTICOS
307830000,"ABULONES U OREJAS DE MAR, VIVOS CONGELADOS"
305520000,"TILAPIA, BAGRE, ANGUILA, PERCAS, PEZ CAB SERP, SECOS INC.SALADOS, SIN AHUMAR"
305790000,"ALETAS DE LOS DEMAS ESCUALOS, SECOS, SALADOS /EN SALMUERA; AHUMADO, INC COCIDO AHUM"
3824999971,MEZCLAS Q` CONTENGAN HIDROCARB. ACICLICOS  PERHALOGENADOS UNICAM. CON  FLUOR Y CLORO
2935901000,SULPIRIDA (DCI)
4011800000,"NEUMATICOS NUEVOS CAUCHO USAD EN VEH Y MAQ. PARA  CONSTRUCC, MINERIA O  MANT INDUSTRI"
5704900000,"ALFOMBRAS Y REVESTIM. PSUELO, D FIELTRO, EXC.MECHON INSERTADO, DE SUPERF.> 1 M2"
6907400000,PIEZAS DE ACABADO
4418810000,MADERA LAMINADA-ENCOLADA (LLAMADA «GLULAM»)
4418820000,MADERA LAMINADA CRUZADA (CONTRALAMINADA) (LLAMADA Â«CLTÂ» O Â«X-LAMÂ»)
4418830000,"VIGAS DE MADERA EN ""I"""
4418890000,DEMAS PRODUCTOS DE MADERA DE INGENIERÃA ESTRUCTURAL
4418911000,"TABLEROS CELULARES, DE BAMBU"
4418919000,"DEMAS OBRAS Y PIEZAS DE CARPINTERIA PARA CONSTRUCCIONES, DE BAMBU"
4418920000,"TABLEROS CELULARES DE LAS DEMAS MADERAS, EXCEPTO DE BAMBÃ¿"
4418990000,"OBRAS Y PIEZAS DE CARPINTERIA PARA CONSTRUCCIONES, DE LAS DEMAS MADERAS"
4419200000,"DEMAS ARTICULOS DE MESA O DE COCINA, DE MADERA TROPICAL"
4419900000,"DEMAS ARTICULOS DE MESA O DE COCINA, DE MADERA (EXCEPTO DE MADERA TROPICAL)"
4420110000,"ESTATUILLAS Y DEMAS OBJETOS DE ADORNO, DE MADERA TROPICAL"
4420190000,"ESTATUILLAS Y DEMAS OBJETOS DE ADORNO, DE MADERA (EXCEPTO DE MADERA TROPICAL)"
4421200000,ATAUDES DE MADERA
4421919000,DEMAS MANUFACTURA DE BAMBÃ¿
4421999000,DEMAS MANUFACTURA DE MADERA (EXCEPTO DE BAMBÃ¿)
4802619020,"PAPEL PRENSA, BOBINAS, ANCHO >15 CM Y <=36 CM, C/FIBRAS PROC MEC O QUIM-MECANICO>10%"
4905200000,MANUFACTURAS CARTOGRAFICAS EN FORMA DE LIBROS O FOLLETOS
4905900000,"LOS DEMÁS MANUFACTURAS CARTOGRÁFICAS DE TODAS CLASES, INCLUIDOS LOS MAPAS MURALES, PL"
5501110000,CABLES DE ARAMIDAS
5501190000,"CABLES DE NAILON O DEMAS POLIAMIDAS, EXCEPTO DE ARAMIDAS"
5703210000,CÃ¿SPED CON MECHON INSERTADO DE NAILON O DEMAS POLIAMIDAS
5703290000,ALFOMBRAS Y REVESTIM. P EL SUELO CON MECHON INSERTADO DE NAILON O DEMAS POLIAMIDAS
5703310000,CÉSPED
5703390000,ALFOMBRAS Y REVESTIM. P EL SUELO CON MECHON INSERTADO DE TEXTILES SINTETICOS O ARTIF
5802100000,"TEJIDOS CON BUCLES DEL TIPO PARA TOALLA, DE ALGODÃ¿N"
6116100000,"GUANTES,MITONES Y MANOPLAS DE PTO IMPREGN.,RECUBIERT.O REVESTID.CON PLASTICO O CAUCH"
6116910000,"GUANTES,MITONES Y MANOPLAS DE PUNTO DE LANA O PELO FINO"
6116920000,"GUANTES,MITONES Y MANOPLAS DE PUNTO DE ALGODON"
6116930000,"GUANTES,MITONES Y MANOPLAS DE PUNTO DE FIBRAS SINTETICAS"
6116990000,"GUANTES,MITONES Y MANOPLAS DE PUNTO DE LAS DEMAS MATERIAS TEXTILES"
6201200000,"ABRIGOS,IMPERMEAB.,CHAQUETONES,CAPAS Y SIMIL.P`HOMBRES O NIÃ¿OS,DE LANA O PELO FINO"
6201300000,"ABRIGOS,IMPERMEABLES,CHAQUETONES,CAPAS Y ART. SIMIL.PARA HOMBRES O NIÃ¿OS, DE ALGODON"
6201400000,"ABRIG.,IMPERMEAB.,CHAQUETO.,CAPAS Y SIMIL.P`HOMB.O NIÃ¿OS,DE FIBRAS SINTET.O ARTIFIC."
6201900000,"ABRIG.,IMPERMEAB.,CHAQUETO.,CAPAS Y ART.SIMIL.P`HOMB.O NIÃ¿OS,DE LAS DEMAS MAT.TEXTIL"
6202200000,"ABRIGOS,IMPERMEAB.,CHAQUETO.,CAPAS Y SIMILARES,P`MUJERES O NIÃ¿AS,DE LANA O PELO FINO"
6202300000,"ABRIGOS,IMPERMEAB.,CHAQUETO.,CAPAS Y ART.SIMILARES,P`MUJERES O NIÃ¿AS,DE ALGODON"
6202400000,DE FIBRAS SINTÉTICAS O ARTIFICIALES
6202900000,"ABRIGOS,IMPERMEAB.,CHAQUETO.,CAPAS Y ART.SIMIL., DE LAS DEMAS MATERIAS TEXTILES"
6210200000,DEMAS PRENDAS DE VESTIR DEL TIPO DE LAS CITADAS EN LAS SUBPART.62.01
5609001000,"ESLINGAS DE CARGA, INCLUSO CON ACCESORIOS DE METAL COMÃ¿N"
8703609090,"DEMAS VEHIC. AUTOMOV., ENC. GASOLINA Y MOTOR ELECTRICO (C/CONEX ELEC.EXTERNA)"
2206000000,"DEMAS BEBIDAS FERMENTADAS (POR EJEM: SIDRA, PERADA, AGUAMIEL); MEZCLA BEBIDA FERMENT."
2903930000,PENTACLOROBENCENO (ISO)
3002121900,LOS DEMAS ANTISUEROS (SUEROS CON ANTICUERPOS)
8460120000,MAQUINAS DE RECTIFICAR SUPERF.PLANAS DE CONTROL NUMERICO
8703239020,"VEHIC. AUTOMOVILES ENSAMBLADOS  GASOLINEROS, 1500 CC < CILINDRADA <= 3000 CC"
1005901900,LOS DEMAS MAICES
9403830000,MUEBLES DE ROTEN (RATAN)
4409221020,MADERA MOLDURADA DE IPÃ¿
302130000,"SALMONES DEL PACIFICO FRESCOS O REFRIGERADOS, EXCEPTO HIGADOS, HUEVAS Y LECHAS"
8702109000,"VEHIC. AUTOMOV. P` EL TRANSPORTE, PERSONAS >16, INCL EL CONDUCTOR, DIESEL"
3824993100,PREPARACIONES DESINCRUSTANTES
5502901000,CABLES DE FILAMENTOS DE RAYÓN VISCOSA
8465991000,"DEMAS MAQ. HERRAM. P TRABAJAR MADERA,CORCHO,HUESO,CAUCHO,PLAST., DE CONTROL NUMERICO"
2904320000,PERFLUOROOCTANO SULFONATO DE AMONIO
2904990000,"DEMAS DERIVADOS SULFONADOS, NITRADOS O NITROSADOS DE HIDROCARBUROS, INCL HALOGENADOS"
8487909000,"LOS DEMAS PARTES DE MAQUINAS O APARATOS, NO EXPRESADAS NI COMPRENDIDAS EN OTRO CAPIT."
2922171000,METILDIETANOLAMINA
2910900000,"LOS DEMAS EPOXIDOS,EPOXIALCOHOLES,EPOXIFENOLES Y EPOXIETERES,CON 3 ATOMOS EN EL CICLO"
8703221000,"VEHICULOS C/TRACCION EN LAS 4 RUEDAS, (GASOLINERO) 1000 CC < CIL . <= 1500 CC"
303820000,"RAYAS CONGELADAS, EXCEPTO HIGADOS, HUEVAS Y LECHAS"
3003410000,MEDICAMENTOS QUE CONTENGAN EFEDRINA O SUS SALES
302850000,"SARGOS, FRESCOS O REFRIGERADOS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
2812150000,MONOCLORURO DE AZUFRE
302740000,"ANGUILAS, FRESCAS O REFRIGERADAS, EXCEPTO HIGADO, HUEVAS Y LECHAS"
8711900000,MOTOCICLETAS Y VELOCIPEDOS CON OTROS TIPOS DE MOTOR
2903993000,DERIVADOS BROMADOS
2922199000,"DEMAS AMINO-ALCOHOLES, EXCEP C/FUNC OXIGENADAS DIF, SUS ETERES Y SUS ESTERES; SALES"
5502909000,"DEMAS CABLES DE FILAMENTOS ARTIFICIALES, EXC. DE ACETATO CELULOSA O DE RAYÃ¿N VISCOSA"
2202910000,CERVEZA SIN ALCOHOL
3003490000,DEMAS MEDICAMENTOS QUE CONTENGAN ALCALOIDES O DERIVADOS
206491000,"PIEL COMESTIBLE, DE PORCINO, CONGELADOS"
8701950000,"DEMAS TRACTORES, POTENCIA > 130 KW"
302590000,"DEMAS PESC. FAM. BREGMACEROTIDAE, OTROS, FRESC/REFRIG, EXCEP. HIGADO, HUEVA Y LECHA"
8528520000,DEMAS MONITORES PARA USARSE C/MÁQ. AUTOMÁT.TRAT.O PROC.DATOS PART 84.71.
